"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1990:Q4","Silent",77,71.7,66,53.5,87.5,73.7,71,78.6,38.4,37.2,35.4,78.1
"1990:Q4","BabyBoom",21.9,27,33.5,42.7,12.5,25.4,26.2,20.2,58.9,62,55.7,21.9
"1990:Q4","GenX",1,1.3,0.6,3.7,0,0.9,2.8,1.2,2.7,0.8,8.9,0
"1990:Q4","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1991:Q1","Silent",76,70.9,64.9,52.8,81.3,75.8,70.7,76.7,38.5,37.4,35.2,77.2
"1991:Q1","BabyBoom",22.5,27.5,33.6,42.8,18.7,24.2,26.6,21.3,59.4,62.5,56,22.7
"1991:Q1","GenX",1.5,1.6,1.5,4.4,0,0,2.7,2,2.1,0.1,8.8,0.1
"1991:Q1","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1991:Q2","Silent",76,70.8,64.4,52.6,83,74.9,70.2,77.3,38.2,37.2,34.7,77.1
"1991:Q2","BabyBoom",22.5,27.6,33.9,42.9,17,25.1,26.6,21,59.3,62.3,55.9,22.8
"1991:Q2","GenX",1.5,1.6,1.8,4.5,0,0,3.2,1.7,2.5,0.5,9.3,0.1
"1991:Q2","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1991:Q3","Silent",76.1,70.9,65,52.9,81.9,74.6,70.8,77,38.3,37.4,34.4,75.9
"1991:Q3","BabyBoom",22.8,27.8,34.2,42.4,18.1,25.4,26.4,21.2,59,61.9,55.9,23.9
"1991:Q3","GenX",1.1,1.3,0.8,4.6,0,0,2.8,1.8,2.7,0.8,9.7,0.2
"1991:Q3","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1991:Q4","Silent",74.8,69.8,63.7,52.9,74.9,75.2,70.8,75.5,38.1,37.2,33.7,74.6
"1991:Q4","BabyBoom",23.7,28.5,34.7,42.2,23.3,24.8,26.7,22.4,58.6,61.5,55.7,25.1
"1991:Q4","GenX",1.5,1.8,1.6,4.9,1.8,0,2.5,2.1,3.3,1.3,10.6,0.3
"1991:Q4","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1992:Q1","Silent",74.9,69.8,62.9,52.5,76.9,74.3,72,76.5,38,37.1,33.9,74.1
"1992:Q1","BabyBoom",23.7,28.4,34.8,42.7,22.3,25.7,26.2,21.7,58,60.5,56.1,25.5
"1992:Q1","GenX",1.4,1.7,2.4,4.9,0.8,0,1.8,1.8,4,2.5,10,0.4
"1992:Q1","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1992:Q2","Silent",75.1,70,63,52,79,73.2,72.7,76.8,37.9,37.1,33.6,72.9
"1992:Q2","BabyBoom",23.8,28.4,34.7,42.9,21,26.7,25.7,21.6,57.5,59.7,56.2,26.2
"1992:Q2","GenX",1.1,1.6,2.3,5.1,0,0.1,1.5,1.6,4.6,3.2,10.2,0.9
"1992:Q2","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1992:Q3","Silent",74.8,69.7,62.8,52.5,77.9,72.1,73.8,76.4,37.7,37,32.9,72.6
"1992:Q3","BabyBoom",24.2,28.8,35.4,42.3,21.7,27.2,25.3,21.8,57.5,59.7,56,26.6
"1992:Q3","GenX",1.1,1.6,1.8,5.2,0.4,0.7,0.8,1.8,4.9,3.3,11.2,0.8
"1992:Q3","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1992:Q4","Silent",73.3,68.3,62.3,52.1,71.9,70.6,72.7,75.6,36.8,36.1,32,72
"1992:Q4","BabyBoom",25.1,29.5,35.9,42.1,25.4,27.6,26.6,22.3,57.5,59.8,55.9,27.1
"1992:Q4","GenX",1.6,2.2,1.8,5.7,2.6,1.8,0.8,2.2,5.7,4.1,12,0.8
"1992:Q4","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1993:Q1","Silent",72.6,67.7,60.9,50.6,71.2,70.3,73.4,75.4,36.4,35.6,32,70.8
"1993:Q1","BabyBoom",25.5,29.9,35.6,43,26.1,28.7,26.6,22.6,57.8,59.9,56.7,27.9
"1993:Q1","GenX",1.9,2.4,3.6,6.3,2.7,1,0,1.9,5.8,4.5,11.3,1.3
"1993:Q1","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1993:Q2","Silent",72.2,67.2,60.1,50.2,70.7,69.7,72.4,75.5,35.6,34.7,31.4,70.5
"1993:Q2","BabyBoom",26.1,30.4,36.3,42.9,26.8,29.4,27.6,22.6,58,60.1,56.9,28.3
"1993:Q2","GenX",1.8,2.4,3.6,6.8,2.5,0.9,0,1.9,6.4,5.2,11.8,1.2
"1993:Q2","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1993:Q3","Silent",71.6,66.6,59.7,50.1,69.4,69,71.6,75.3,34.9,34,30.4,69.6
"1993:Q3","BabyBoom",26.6,31,37,42.6,27.7,30.1,28.4,22.7,58.3,60.6,56.8,28.9
"1993:Q3","GenX",1.7,2.4,3.2,7.3,2.9,0.9,0,2,6.8,5.4,12.8,1.4
"1993:Q3","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1993:Q4","Silent",70.9,65.8,58.8,49.3,67.7,68.4,70.8,75.1,34.2,33.3,29.4,68.9
"1993:Q4","BabyBoom",27.1,31.4,37.5,42.8,29,30.4,29.2,22.5,58.3,60.8,56.4,29.5
"1993:Q4","GenX",2,2.8,3.7,7.9,3.3,1.2,0,2.4,7.5,5.9,14.2,1.6
"1993:Q4","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1994:Q1","Silent",70.5,65.4,57.3,48.1,70.7,67.1,70.6,75,33.7,32.8,29,68.5
"1994:Q1","BabyBoom",27.4,31.8,37.6,43.6,27.6,31.5,29.4,23.3,58.8,61.3,56.8,30
"1994:Q1","GenX",2.1,2.9,5.1,8.3,1.7,1.3,0,1.7,7.5,5.9,14.2,1.5
"1994:Q1","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1994:Q2","Silent",70.7,65.4,56.6,47.4,74.4,65.7,70.4,76.1,32.9,32.1,28.2,67.8
"1994:Q2","BabyBoom",27.4,31.8,38,43.8,25.6,33,29.6,22.4,58.8,61.3,56.6,30.6
"1994:Q2","GenX",1.8,2.7,5.4,8.8,0.1,1.3,0,1.4,8.3,6.6,15.2,1.6
"1994:Q2","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1994:Q3","Silent",70.6,65.1,56.6,47.2,74.9,64.6,69.9,75.8,32.1,31.4,27.3,67.3
"1994:Q3","BabyBoom",27.8,32.2,38.6,43.5,25.1,33.7,30.1,22.7,58.8,61.4,56.3,31.1
"1994:Q3","GenX",1.6,2.7,4.7,9.3,0,1.7,0,1.5,9,7.2,16.4,1.6
"1994:Q3","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1994:Q4","Silent",70.7,65.1,56.9,46.9,76.7,63.1,69.5,76.1,31.4,30.7,26.2,66.3
"1994:Q4","BabyBoom",27.7,32.2,38.9,43.5,23.3,34.4,30.4,22.5,58.6,61.3,55.7,31.7
"1994:Q4","GenX",1.5,2.8,4.2,9.6,0,2.5,0.2,1.4,10,7.9,18.1,2
"1994:Q4","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1995:Q1","Silent",70.1,64.5,56.1,46.3,76.1,62.7,69.2,75.2,30.9,30.2,25.8,65.8
"1995:Q1","BabyBoom",28.3,32.6,39.4,43.4,23.9,35,30.7,23.2,59,61.7,56,32.3
"1995:Q1","GenX",1.6,2.8,4.5,10.3,0,2.2,0.1,1.6,10.1,8.1,18.1,2
"1995:Q1","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1995:Q2","Silent",69.2,63.7,55.2,46.7,74.3,62.3,67.7,74,30.3,29.7,25.1,65.1
"1995:Q2","BabyBoom",29,33.3,40.5,42.6,25.7,35.2,31.7,23.7,59.2,62.1,55.8,32.9
"1995:Q2","GenX",1.8,3,4.3,10.6,0,2.5,0.5,2.3,10.5,8.2,19.1,2
"1995:Q2","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1995:Q3","Silent",68,62.5,54,46.9,71.2,62.2,65.6,72.8,29.6,29,24.3,64.1
"1995:Q3","BabyBoom",29.9,34,41.4,42.1,27.6,35.4,33.1,24.5,59.2,62.1,55.5,33.4
"1995:Q3","GenX",2.1,3.4,4.6,11,1.2,2.4,1.4,2.8,11.2,8.8,20.2,2.5
"1995:Q3","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1995:Q4","Silent",67.4,62,53.6,46.6,68.9,61.9,65.7,72.2,29.4,29,23.8,63.1
"1995:Q4","BabyBoom",30.4,34.5,41.5,42.3,29,36,33.6,24.8,59.1,62.5,54.3,34.5
"1995:Q4","GenX",2.2,3.5,4.9,11.1,2.1,2.1,0.7,3.1,11.6,8.6,21.9,2.4
"1995:Q4","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1996:Q1","Silent",66.4,61.2,52.7,45.9,67.7,61.5,64.8,71.1,29.4,28.8,24,63.4
"1996:Q1","BabyBoom",31,35,41.7,42.7,29.9,36.5,34.6,25.6,59.1,62.6,54,34.2
"1996:Q1","GenX",2.5,3.8,5.7,11.3,2.4,2,0.7,3.3,11.5,8.6,22,2.4
"1996:Q1","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1996:Q2","Silent",66.5,61.2,53.3,46,67.3,60.9,65.2,70.7,29.1,28.5,23.8,62.3
"1996:Q2","BabyBoom",31.4,35.3,41.8,42.7,30.3,37,34.8,26,58.8,62.4,53.2,35.2
"1996:Q2","GenX",2.2,3.6,5,11.3,2.5,2.1,0,3.3,12.1,9.1,22.9,2.5
"1996:Q2","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1996:Q3","Silent",66.5,61.1,53.4,45.8,68.1,60.3,64.9,70.7,28.8,28.2,23.7,61.7
"1996:Q3","BabyBoom",31.6,35.5,41.8,42.9,30,37.8,35.1,25.9,58.5,62.2,52.5,35.9
"1996:Q3","GenX",1.9,3.4,4.7,11.3,1.9,1.9,0,3.4,12.8,9.7,23.8,2.4
"1996:Q3","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1996:Q4","Silent",66,60.7,52.5,45.1,67.4,60.2,65.4,69.9,28.5,28,23.4,61.9
"1996:Q4","BabyBoom",32,35.7,41.8,43.3,30.4,38.6,34.6,26.4,58.2,62.1,51.8,35.8
"1996:Q4","GenX",2,3.6,5.7,11.6,2.1,1.3,0,3.7,13.3,9.9,24.8,2.3
"1996:Q4","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1997:Q1","Silent",65.5,60.3,51.9,44.5,68.1,59.6,64.1,69.8,28.5,27.8,23.7,60.7
"1997:Q1","BabyBoom",32.5,36.1,41.8,43.7,30.2,39.1,35.9,26.8,58.1,62,51.7,36.9
"1997:Q1","GenX",2,3.6,6.3,11.7,1.7,1.3,0,3.4,13.3,10.2,24.6,2.5
"1997:Q1","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1997:Q2","Silent",64.1,59.1,51.9,44.8,64.4,58.3,63.4,68.1,28.4,27.6,23.7,59.8
"1997:Q2","BabyBoom",33.1,36.5,42.1,43,31.9,39,36.6,27.7,57.9,61.9,51.2,37.4
"1997:Q2","GenX",2.8,4.4,6.1,12.2,3.7,2.7,0,4.1,13.7,10.6,25.2,2.8
"1997:Q2","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1997:Q3","Silent",63,58.2,51.3,44.8,62.7,57.2,62,67.1,28.1,27.2,23.5,60.9
"1997:Q3","BabyBoom",33.8,37.1,42.4,42.8,32.8,39.6,37.5,28.4,57.5,61.5,50.7,36.3
"1997:Q3","GenX",3.2,4.8,6.3,12.3,4.6,3.1,0.6,4.6,14.4,11.3,25.8,2.8
"1997:Q3","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1997:Q4","Silent",62.2,57.5,49.9,43.9,62.7,56.8,60,67,27.9,27,23.4,59.3
"1997:Q4","BabyBoom",33.9,37.1,42.4,43.5,32.8,39.7,38.1,28.2,57,61.1,50.1,37.7
"1997:Q4","GenX",3.8,5.4,7.7,12.6,4.4,3.5,1.9,4.9,15.1,11.9,26.5,3
"1997:Q4","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1998:Q1","Silent",60.2,55.8,49.3,43.8,59.4,55.3,57.4,65,27.8,26.7,23.7,58.6
"1998:Q1","BabyBoom",34.7,37.7,42.6,43,34.4,39.6,38.9,29.6,56.8,60.6,50,38.1
"1998:Q1","GenX",5.1,6.5,8.1,13.2,6.2,5.1,3.7,5.4,15.5,12.7,26.3,3.3
"1998:Q1","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1998:Q2","Silent",59.7,55.3,49.1,43.5,59.6,54.4,55.8,64.5,27.5,26.4,23.5,58.7
"1998:Q2","BabyBoom",35.1,38,42.6,43.2,34.3,40,39.7,30.1,56.5,60.5,49.4,38
"1998:Q2","GenX",5.3,6.7,8.3,13.4,6.1,5.6,4.5,5.3,16,13.1,27.1,3.3
"1998:Q2","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1998:Q3","Silent",61.1,56.4,49.6,44,64,54.7,54.4,66,27.2,26.1,23.3,58.3
"1998:Q3","BabyBoom",35.2,38.2,43.1,43.6,32.5,41.5,40.3,29.6,56.2,60.2,49,38.7
"1998:Q3","GenX",3.7,5.5,7.4,12.4,3.5,3.9,5.3,4.3,16.5,13.7,27.7,3
"1998:Q3","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1998:Q4","Silent",58.1,53.8,48.3,42.7,57.8,52.8,53.9,62.4,26.6,25.5,22.5,57.7
"1998:Q4","BabyBoom",35.9,38.7,43.2,43.1,35.5,40.4,40.9,31,56.4,60.3,49.3,38.9
"1998:Q4","GenX",6,7.5,8.6,14.2,6.7,6.9,5.2,6.6,17,14.2,28.2,3.4
"1998:Q4","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1999:Q1","Silent",57.6,53.3,48,42.5,57.8,51.8,54.7,61.2,26.2,25,22,58
"1999:Q1","BabyBoom",36.3,39.1,43.6,42.8,35.6,40.8,40.9,32.1,56.8,60.6,49.9,38.5
"1999:Q1","GenX",6,7.5,8.4,14.7,6.6,7.4,4.5,6.7,17.1,14.4,28,3.4
"1999:Q1","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1999:Q2","Silent",56.2,52,47.1,41.6,55.3,50.5,53.9,60.2,25.7,24.5,21.3,58.1
"1999:Q2","BabyBoom",36.9,39.6,43.9,42.8,36.8,41.1,41.4,32.9,56.9,60.7,50.3,38.1
"1999:Q2","GenX",6.9,8.3,9,15.6,7.9,8.4,4.7,6.9,17.4,14.8,28.3,3.8
"1999:Q2","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1999:Q3","Silent",56.5,52.2,46.8,41.2,56.8,50.3,52.7,61.2,25.1,23.9,20.6,58.8
"1999:Q3","BabyBoom",37.4,40.1,44.4,43.4,36.1,43.2,41.4,32.1,56.9,60.6,50.7,37.6
"1999:Q3","GenX",6.1,7.7,8.8,15.4,7.1,6.5,5.8,6.7,18.1,15.5,28.7,3.6
"1999:Q3","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"1999:Q4","Silent",54.2,50.2,46.2,40.4,52.1,47.9,52.1,59.5,24.6,23.2,19.8,58.8
"1999:Q4","BabyBoom",37.7,40.2,44.5,42.8,38.2,42.8,41.6,31.3,56.4,60,50.9,36.8
"1999:Q4","GenX",8.1,9.6,9.3,16.9,9.8,9.3,6.3,9.2,19,16.8,29.2,4.4
"1999:Q4","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"2000:Q1","Silent",53,49.2,45.5,39.7,51,46.3,53,57.8,24.3,22.6,19.3,58.8
"2000:Q1","BabyBoom",38.8,41.1,44.9,42.9,38.6,44,41.4,33.9,55.9,59.4,51.5,36.1
"2000:Q1","GenX",8.2,9.7,9.6,17.4,10.4,9.8,5.6,8.2,19.7,18,29.1,5.1
"2000:Q1","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"2000:Q2","Silent",53.2,49.2,45,38.9,52.6,45.4,53.1,58.2,23.6,22,18.6,58.9
"2000:Q2","BabyBoom",39.2,41.4,45.1,43.5,37.8,45.5,41.3,34.1,55.9,59.2,51.8,36.1
"2000:Q2","GenX",7.6,9.4,9.9,17.6,9.5,9.1,5.5,7.7,20.5,18.8,29.7,4.9
"2000:Q2","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"2000:Q3","Silent",53,48.9,44.8,38.8,52.6,44.4,52.5,58.6,22.9,21.4,17.7,59.3
"2000:Q3","BabyBoom",39.4,41.7,45.5,43.5,37.9,46.6,41.1,33.2,55.8,59,51.9,35.9
"2000:Q3","GenX",7.6,9.4,9.7,17.6,9.5,9,6.3,8.2,21.3,19.6,30.4,4.8
"2000:Q3","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"2000:Q4","Silent",53.4,49,43.9,37.7,55.5,44.3,52.2,58.8,22.2,21,16.9,59.1
"2000:Q4","BabyBoom",39.7,42,45.6,44.7,36.8,48.3,41.2,33,56.1,59.2,51.9,36.5
"2000:Q4","GenX",6.9,9,10.5,17.5,7.7,7.4,6.6,8.1,21.7,19.7,31.3,4.3
"2000:Q4","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"2001:Q1","Silent",53.5,49,43.2,37.1,57.2,44.7,52.5,58.5,21.5,20.6,16.3,59.8
"2001:Q1","BabyBoom",40.3,42.6,45.6,45.8,36.4,49.7,41.6,33.8,56.4,59.2,52.4,36.8
"2001:Q1","GenX",6.2,8.4,11.3,17.1,6.3,5.6,5.9,7.7,22.1,20.1,31.2,3.4
"2001:Q1","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"2001:Q2","Silent",52.3,47.9,42.6,36.8,54.5,43.6,52.2,57,21,20.2,15.8,60.3
"2001:Q2","BabyBoom",40.8,43.1,45.9,45.6,37.9,49.4,42.2,35.1,56.7,59.5,52.7,36.7
"2001:Q2","GenX",6.8,9,11.5,17.6,7.6,7,5.5,7.9,22.3,20.3,31.5,3.1
"2001:Q2","Millennial",0,0,0,0,0,0,0,0,0,0,0,0
"2001:Q3","Silent",53,48.1,42.4,36.7,57.4,43.8,51.6,57.5,20.6,19.4,15.1,60.1
"2001:Q3","BabyBoom",41.5,43.7,46.2,46.3,37,51.3,42.7,35.1,56,58.6,52.9,36
"2001:Q3","GenX",5.5,8.2,11.4,16.8,5.6,5,5.7,7.3,23.2,21.8,31.7,3.9
"2001:Q3","Millennial",0,0.1,0.1,0.2,0,0,0,0.1,0.2,0.2,0.4,0
"2001:Q4","Silent",51.7,47.1,41.9,36,53.9,43.1,50.4,56.8,20.1,19.3,15.1,59.6
"2001:Q4","BabyBoom",41,43.3,46.2,45.6,38.7,49.9,43.8,32.9,56.7,59.8,51.5,37.7
"2001:Q4","GenX",6.9,9.2,11.8,17.4,7,6.9,5.8,8.9,23,20.9,32.5,2.6
"2001:Q4","Millennial",0.4,0.4,0.1,1,0.4,0.1,0,1.3,0.2,0,0.9,0
"2002:Q1","Silent",51,46.4,41.1,35.5,53.5,42.7,49,56.2,19.6,18.7,15.5,58.2
"2002:Q1","BabyBoom",41.5,43.7,46.2,45.6,39.2,50.4,44.6,33.6,56.4,59.1,51.5,39
"2002:Q1","GenX",6.9,9.4,12.4,17.5,6.8,6.8,6.4,8.8,24,22.2,33,2.8
"2002:Q1","Millennial",0.6,0.5,0.3,1.5,0.4,0,0,1.4,0,0,0,0.1
"2002:Q2","Silent",51,46.1,40.1,35,55.5,42.8,46.6,56.8,18.9,18.1,15.6,57.1
"2002:Q2","BabyBoom",42.3,44.4,46.2,46.5,39,51.4,44.7,35.9,56,58.6,50.7,40.8
"2002:Q2","GenX",5.8,8.8,13.1,17.1,5.4,5,7.2,6.6,25,23.3,33.6,2.1
"2002:Q2","Millennial",0.9,0.7,0.6,1.4,0.2,0.8,1.5,0.7,0,0,0.2,0
"2002:Q3","Silent",51.5,46.3,39.8,35.6,59.5,42.6,44.5,58.4,18.5,17.6,15.7,55.8
"2002:Q3","BabyBoom",42.4,44.6,46.7,47.5,38.1,52.3,44.7,34.8,56,58.7,50,43
"2002:Q3","GenX",4.9,8.2,13.2,16.5,2.5,3.1,7.9,6.5,25.4,23.7,34.1,1.2
"2002:Q3","Millennial",1.1,0.9,0.3,0.3,0,2,2.8,0.4,0.1,0,0.2,0
"2002:Q4","Silent",51.1,45.9,39.8,35.9,57.8,41.8,43.4,58.6,18,17.2,15.7,54.4
"2002:Q4","BabyBoom",42.3,44.4,47,47.1,39.2,51.7,45.6,33.2,55.8,58.6,48.9,44.5
"2002:Q4","GenX",5.5,8.8,13.2,16.8,3,4.2,8.6,7.8,26,24.3,34.4,1.1
"2002:Q4","Millennial",1,0.9,0.1,0.3,0,2.3,2.5,0.5,0.2,0,1,0
"2003:Q1","Silent",51,45.6,39.1,35.4,58.8,42.6,43.1,57.8,17.8,16.8,16.2,53.1
"2003:Q1","BabyBoom",42.9,44.9,46.9,47.2,39.3,52.7,46.1,34.2,55.8,58.5,49,45.4
"2003:Q1","GenX",5.3,8.7,13.7,16.8,1.9,3.4,9.1,7.4,26.4,24.8,34.8,1.5
"2003:Q1","Millennial",0.9,0.7,0.3,0.7,0,1.4,1.6,0.6,0,0,0,0
"2003:Q2","Silent",50.3,45.1,38.8,35,55.1,42.6,42.8,56.7,17.8,16.3,16.3,53.8
"2003:Q2","BabyBoom",43.4,45.3,47,46.4,40.9,52.9,46.5,35.2,55.2,58.1,48.3,42.8
"2003:Q2","GenX",5.7,9.1,13.9,17.3,3.9,4.5,9,7.4,26.9,25.7,35.2,3.4
"2003:Q2","Millennial",0.6,0.5,0.3,1.3,0,0.1,1.8,0.7,0,0,0.2,0
"2003:Q3","Silent",50.3,44.9,38.9,35.4,53.6,42.7,42.8,56.7,17.2,15.6,16.2,52.1
"2003:Q3","BabyBoom",43.8,45.6,47.3,46.2,41.9,52.9,47.1,34.9,54.6,57.4,47.3,44.7
"2003:Q3","GenX",5.5,9.2,13.8,17.4,4.5,4.4,8.7,7.5,28,27,35.4,3.2
"2003:Q3","Millennial",0.4,0.4,0,1,0.1,0,1.4,0.9,0.3,0,1.1,0
"2003:Q4","Silent",49.4,44.1,37.9,35.2,50.8,42,42.4,56.7,16.8,15.4,16.2,49.2
"2003:Q4","BabyBoom",43.7,45.5,47.6,45.5,43.1,52.4,47.3,33.8,54.6,57.4,46.4,47.2
"2003:Q4","GenX",6.4,9.9,14.4,18,5.9,5.6,8.5,8.5,28.3,27.2,35.7,3.5
"2003:Q4","Millennial",0.5,0.5,0.1,1.3,0.2,0,1.8,1,0.4,0,1.7,0.1
"2004:Q1","Silent",48.8,43.7,37.8,34.8,49.4,41.3,42.2,56.1,16.6,15,16.6,48.5
"2004:Q1","BabyBoom",44.2,45.8,47.5,45.4,43.9,52.8,47.9,35.4,54.5,57.2,46.4,47.5
"2004:Q1","GenX",6.6,10,14.6,18.2,6.4,5.9,9,7.8,28.7,27.8,36,3.9
"2004:Q1","Millennial",0.4,0.4,0.1,1.6,0.3,0,1,0.7,0.2,0,1,0.1
"2004:Q2","Silent",48.6,43.5,37.6,35.3,49.4,40.7,42,56,16.2,14.4,16.7,47.9
"2004:Q2","BabyBoom",44.7,46.2,47.8,45.3,44.4,53,48.4,35.4,53.7,56.2,45.9,47.8
"2004:Q2","GenX",6.5,10.1,14.6,18.3,6,6.3,9.6,7.7,29.5,28.8,36.3,4.3
"2004:Q2","Millennial",0.2,0.2,0,1,0.2,0,0,0.8,0.7,0.6,1.1,0.1
"2004:Q3","Silent",47.9,42.7,36.1,34.9,49.5,40.1,40.7,56.6,15.7,14.1,16.6,46.5
"2004:Q3","BabyBoom",45.1,46.4,47.7,45.4,44.8,53.8,48.1,35.8,53.4,56,45,49.6
"2004:Q3","GenX",6.8,10.5,15.8,18.3,5.7,6.1,10.7,7.4,30,29.3,36.4,3.8
"2004:Q3","Millennial",0.2,0.3,0.4,1.3,0,0,0.4,0.2,0.9,0.7,2,0
"2004:Q4","Silent",47,42,35.9,34.4,48.5,38.1,40.3,55.8,15.6,13.8,16,48.6
"2004:Q4","BabyBoom",45.1,46.2,47.6,45,45,54,47.9,35,52.4,54.9,44.2,46.7
"2004:Q4","GenX",7.7,11.3,16.2,19.1,6.4,7.5,10.5,8.8,30.5,30.2,36.4,4.6
"2004:Q4","Millennial",0.3,0.5,0.3,1.5,0.1,0.4,1.3,0.4,1.6,1.1,3.4,0.1
"2005:Q1","Silent",46.2,41.4,35.4,33.8,49.2,37.3,39.5,54.9,15.8,14.1,16.3,49.5
"2005:Q1","BabyBoom",45.3,46.6,47.3,45.2,44.9,54.6,47.5,37.1,53.2,55.7,45.3,46.5
"2005:Q1","GenX",7.7,11.3,16.9,19.5,6,7.4,10.3,7.9,30.6,30.2,36.9,4
"2005:Q1","Millennial",0.8,0.7,0.5,1.5,0,0.7,2.6,0.2,0.3,0,1.6,0
"2005:Q2","Silent",45,40.4,34,32.5,49.1,36.3,37.9,54.3,15.6,13.9,16,49.7
"2005:Q2","BabyBoom",45.4,46.6,46.8,45.2,44.9,55.1,47.1,37.4,52.8,55.1,45.1,46.2
"2005:Q2","GenX",8.3,11.9,18.1,20.1,6,7.7,10.9,8.1,31.2,31,37,4
