"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1991:Q1","age55to69",7785431,8283405,2043726,517153,869193,1826680,1090430,1936222,497974,338177,114243,45555
"1991:Q1","age40to54",7164034,8590469,2471336,702635,695650,2115060,1150256,1455533,1426435,1076874,290220,59341
"1991:Q1","ageunder40",2639355,4137055,1535648,628154,227899,633109,432172,680072,1497699,1111288,370368,16043
"1991:Q2","age70plus",4417875,4466448,1178811,226796,430330,516968,402477,1711067,48573,2962,25910,19701
"1991:Q2","age55to69",7786085,8300447,2061786,520015,864242,1852170,1085995,1916239,514362,351922,116623,45817
"1991:Q2","age40to54",7230838,8687442,2477075,705975,699444,2188703,1148035,1468210,1456603,1110318,287401,58885
"1991:Q2","ageunder40",2616606,4128290,1533542,630921,230484,636391,423867,673085,1511684,1124911,371372,15401
"1991:Q3","age70plus",4398114,4458458,1136538,230132,457633,507362,404583,1722211,60344,13385,25756,21203
"1991:Q3","age55to69",7761367,8291088,2016042,513117,940495,1844384,1074834,1902215,529720,362374,116838,50508
"1991:Q3","age40to54",7482859,8952177,2551019,726264,742118,2312538,1140012,1480226,1469319,1122928,284720,61672
"1991:Q3","ageunder40",2689434,4195840,1580076,633930,241155,650509,417624,672546,1506406,1115281,375186,15938
"1991:Q4","age70plus",4549848,4619079,1158911,235763,557775,506686,417710,1742235,69232,19374,26394,23464
"1991:Q4","age55to69",7968971,8523676,2051882,514844,1149735,1818056,1078205,1910953,554705,377559,120995,56150
"1991:Q4","age40to54",7723828,9222921,2568537,727158,841321,2454133,1123932,1507839,1499093,1149652,285098,64342
"1991:Q4","ageunder40",2690147,4210776,1569783,639624,261097,668963,403983,667327,1520629,1120770,383094,16765
"1992:Q1","age70plus",4602952,4689697,1226568,246061,530184,540668,420863,1725352,86745,42144,24011,20589
"1992:Q1","age55to69",8054256,8623421,2119621,524673,1130633,1899892,1079609,1868992,569165,399230,115231,54704
"1992:Q1","age40to54",7682014,9184225,2540246,718843,832694,2450903,1126169,1515371,1502211,1160662,276070,65479
"1992:Q1","ageunder40",2689498,4190386,1559191,642517,258834,663550,403798,662496,1500888,1105684,378041,17163
"1992:Q2","age70plus",4627643,4730364,1262347,256446,515927,570021,418004,1707619,102720,57863,23840,21017
"1992:Q2","age55to69",8099191,8686620,2143755,533340,1134989,1970630,1069239,1834666,587429,414885,114490,58054
"1992:Q2","age40to54",7693172,9206464,2514204,716568,841685,2479503,1122279,1532224,1513291,1172951,272290,68050
"1992:Q2","ageunder40",2699872,4194430,1558228,646725,262806,668681,398708,659281,1494558,1094996,381712,17850
"1992:Q3","age70plus",4644343,4745739,1211440,258572,534896,592985,423169,1724677,101396,57322,23608,20466
"1992:Q3","age55to69",8144893,8749402,2106844,520921,1200559,2024431,1070335,1826312,604509,426378,119333,58798
"1992:Q3","age40to54",7927910,9471535,2633361,744047,875140,2546087,1123074,1549825,1543625,1203924,271549,68151
"1992:Q3","ageunder40",2751729,4264529,1612343,648002,270111,677073,397124,659877,1512800,1107702,387443,17655
"1992:Q4","age70plus",4847771,4953926,1217993,262439,638693,650093,440723,1743985,106155,63180,23422,19553
"1992:Q4","age55to69",8354655,8968671,2108547,523209,1352214,2087561,1069137,1828003,614016,434488,119303,60225
"1992:Q4","age40to54",8094794,9680477,2686587,754935,981444,2576354,1120896,1560262,1585683,1232922,284271,68490
"1992:Q4","ageunder40",2771276,4296613,1629854,652673,280358,692226,377290,664213,1525338,1109763,397773,17802
"1993:Q1","age70plus",5038107,5148390,1366465,275723,675646,664263,449562,1716731,110283,70879,18765,20640
"1993:Q1","age55to69",8583552,9194625,2235516,553194,1383928,2102787,1076883,1842317,611073,436044,109982,65047
"1993:Q1","age40to54",8058699,9664632,2521422,715581,1035870,2666944,1142408,1582408,1605933,1248356,286861,70716
"1993:Q1","ageunder40",2702883,4211891,1530652,661902,281771,710940,374691,651936,1509008,1098909,391655,18444
"1993:Q2","age70plus",5089224,5199590,1355727,280731,698534,692228,467157,1705212,110367,73680,16832,19855
"1993:Q2","age55to69",8614234,9233482,2229027,554645,1392536,2140998,1085778,1830497,619248,444508,108559,66181
"1993:Q2","age40to54",8224226,9874163,2605489,736368,1074425,2702985,1158496,1596401,1649938,1282594,296846,70498
"1993:Q2","ageunder40",2710007,4231593,1553661,664507,278794,718534,363028,653068,1521585,1107046,396426,18114
"1993:Q3","age70plus",5159697,5266841,1325216,283907,746976,723440,482364,1704939,107144,68526,15976,22643
"1993:Q3","age55to69",8672593,9303541,2201304,552468,1445692,2177890,1096938,1829249,630948,447483,110978,72487
"1993:Q3","age40to54",8446463,10149161,2713201,761868,1137664,2745285,1176938,1614205,1702698,1320825,310035,71838
"1993:Q3","ageunder40",2735613,4280739,1592412,667636,281923,730977,352574,655216,1545126,1121183,405679,18264
"1993:Q4","age70plus",5330267,5443825,1353611,293147,798761,759764,501405,1737137,113557,71371,18110,24077
"1993:Q4","age55to69",8812005,9457453,2229460,564320,1506473,2205721,1113960,1837519,645448,452915,115479,77054
"1993:Q4","age40to54",8564902,10316101,2746830,771543,1200617,2769337,1193941,1633833,1751200,1350146,327915,73139
"1993:Q4","ageunder40",2724068,4291745,1591624,673068,284102,741069,340479,661403,1567677,1124747,424665,18265
"1994:Q1","age70plus",5432404,5538258,1454929,305299,758360,794480,513395,1711797,105855,67748,14350,23757
"1994:Q1","age55to69",9005683,9648422,2322855,585781,1404394,2279295,1126594,1929503,642739,451892,111766,79080
"1994:Q1","age40to54",8494202,10281864,2672354,757313,1187875,2746133,1230301,1687887,1787662,1379631,334490,73541
"1994:Q1","ageunder40",2639844,4211838,1533876,677644,273021,738316,340541,648440,1571994,1130197,423271,18526
"1994:Q2","age70plus",5474488,5587931,1483690,313712,738184,820731,518178,1713436,113443,74629,15592,23222
"1994:Q2","age55to69",9028813,9684445,2347056,596194,1331709,2339312,1125703,1944472,655632,460678,113832,81122
"1994:Q2","age40to54",8584380,10417065,2702908,767277,1203929,2751008,1278993,1712950,1832685,1407700,350245,74740
"1994:Q2","ageunder40",2643906,4233443,1536514,682365,270598,747335,347391,649239,1589536,1131614,438912,19010
"1994:Q3","age70plus",5518087,5636744,1451728,318295,758596,856934,526251,1724941,118657,79200,17512,21944
"1994:Q3","age55to69",9056337,9724116,2309981,597290,1333075,2381828,1131205,1970736,667779,468425,117594,81760
"1994:Q3","age40to54",8799073,10679607,2805619,793341,1249160,2782228,1306678,1742581,1880533,1437824,367738,74972
"1994:Q3","ageunder40",2683911,4295612,1580210,687573,272047,764920,340813,650049,1611700,1135600,457109,18992
"1994:Q4","age70plus",5581340,5714656,1456307,323707,749790,901373,532521,1750960,133316,86972,22157,24187
"1994:Q4","age55to69",9111572,9801583,2296843,601984,1281270,2440222,1132930,2048335,690011,477691,124486,87834
"1994:Q4","age40to54",8870367,10803562,2849867,807019,1272678,2729913,1348874,1795212,1933195,1465005,390186,78003
"1994:Q4","ageunder40",2685597,4325924,1603043,691452,270172,768754,342855,649648,1640327,1136271,484338,19718
"1995:Q1","age70plus",5696708,5825863,1475963,331467,811439,920542,541844,1744608,129156,87793,19348,22014
"1995:Q1","age55to69",9228177,9914154,2311392,613533,1350448,2443540,1136626,2058615,685978,478246,120514,87218
"1995:Q1","age40to54",9130046,11096390,2871082,815172,1358162,2833019,1384351,1834604,1966344,1489636,398472,78236
"1995:Q1","ageunder40",2718268,4360630,1593634,700526,279583,800370,340763,645753,1642362,1136251,486212,19899
"1995:Q2","age70plus",5774170,5899842,1397571,329252,881292,955355,561439,1774934,125672,83404,20365,21903
"1995:Q2","age55to69",9263950,9959112,2257225,603183,1440270,2455834,1148606,2053993,695161,480684,125105,89372
"1995:Q2","age40to54",9481534,11502735,3036281,845739,1440005,2930089,1401430,1849192,2021201,1526151,415565,79486
"1995:Q2","ageunder40",2768406,4439062,1634052,706145,286144,831312,325604,655805,1670656,1148063,502091,20503
"1995:Q3","age70plus",5897166,6032536,1364451,329089,967341,986839,588233,1796582,135370,87833,22894,24643
"1995:Q3","age55to69",9402988,10117986,2243778,598784,1560213,2468217,1172748,2074246,714998,489594,129525,95879
"1995:Q3","age40to54",9796760,11872712,3150986,864889,1532528,3040337,1418947,1865025,2075952,1558263,434715,82973
"1995:Q3","ageunder40",2781024,4478889,1653922,712227,294012,860519,308267,649942,1697865,1154081,522465,21320
"1995:Q4","age70plus",6028462,6161455,1398708,329405,1036814,985710,583282,1827537,132993,80694,27830,24470
"1995:Q4","age55to69",9692162,10424996,2273294,612754,1707185,2525979,1182722,2123061,732834,494068,146383,92382
"1995:Q4","age40to54",10007684,12126926,3168659,877479,1626608,3120399,1432663,1901118,2119242,1581248,450230,87764
"1995:Q4","ageunder40",2823853,4554995,1648815,709616,321551,881536,336167,657310,1731142,1163915,543717,23509
"1996:Q1","age70plus",6148126,6277702,1457341,333348,1069730,991595,583036,1842651,129575,73265,24347,31963
"1996:Q1","age55to69",9959982,10714793,2333304,633480,1794837,2586669,1191419,2175084,754811,505220,151177,98414
"1996:Q1","age40to54",10141072,12296406,3170313,887477,1683776,3184219,1437283,1933338,2155334,1615628,449945,89761
"1996:Q1","ageunder40",2867929,4610704,1631593,708118,341089,900217,358407,671280,1742775,1184193,536739,21843
"1996:Q2","age70plus",6164840,6301783,1458452,329261,1098241,999255,569769,1846805,136943,77177,26660,33105
"1996:Q2","age55to69",10103691,10883711,2317934,637801,1869886,2652171,1185284,2220634,780020,521706,161359,96955
"1996:Q2","age40to54",10302726,12497704,3241503,908495,1742521,3217743,1442138,1945303,2194977,1639630,459788,95560
"1996:Q2","ageunder40",2947395,4713378,1674729,703273,361755,916042,384919,672660,1765983,1193148,548772,24063
"1996:Q3","age70plus",6176892,6321977,1478808,329260,1084769,1001410,560553,1867177,145085,82312,28856,33917
"1996:Q3","age55to69",10188354,10993718,2327052,649294,1872773,2729907,1171654,2243038,805364,539700,171027,94637
"1996:Q3","age40to54",10408040,12641222,3289543,927555,1762064,3258315,1454158,1949588,2233182,1664242,469462,99478
"1996:Q3","ageunder40",3024328,4812511,1698769,699109,374557,929055,416579,694441,1788182,1202585,560502,25096
"1996:Q4","age70plus",6327393,6477968,1573165,332395,1126280,991736,548555,1905837,150576,82004,32071,36501
"1996:Q4","age55to69",10491712,11321519,2414419,672641,1967973,2780685,1179582,2306220,829807,552538,183372,93898
"1996:Q4","age40to54",10573462,12845617,3236675,923274,1833590,3404981,1479908,1967190,2272155,1689728,481966,100461
"1996:Q4","ageunder40",3071023,4885038,1659659,699684,397536,964403,456365,707391,1814016,1213863,576469,23684
"1997:Q1","age70plus",6318965,6471727,1625742,335638,1119720,996950,550867,1842809,152762,85500,27928,39335
"1997:Q1","age55to69",10677707,11520790,2463993,691844,1980346,2846179,1257234,2281195,843083,565796,182119,95169
"1997:Q1","age40to54",10626004,12922035,3232950,932898,1859806,3416838,1517654,1961890,2296031,1709606,478382,108043
"1997:Q1","ageunder40",3118131,4930130,1643337,696721,411422,975390,481291,721969,1811999,1219572,565747,26680
"1997:Q2","age70plus",6578640,6739220,1629841,327086,1311257,1040828,543384,1886824,160580,88564,28906,43110
"1997:Q2","age55to69",11050752,11918859,2467141,693524,2327637,2907338,1240264,2282955,868107,580913,189708,97486
"1997:Q2","age40to54",11074587,13408289,3312557,946585,2080151,3569546,1533159,1966289,2333702,1733431,485851,114420
"1997:Q2","ageunder40",3293596,5124883,1676900,699844,465891,1044756,513109,724383,1831287,1229016,573573,28698
"1997:Q3","age70plus",6729204,6901846,1631008,323718,1417769,1066306,543820,1919225,172642,93817,30098,48727
"1997:Q3","age55to69",11409727,12313869,2480814,700314,2533421,3011619,1267916,2319784,904142,605242,198619,100280
"1997:Q3","age40to54",11418072,13795189,3393542,967377,2213261,3678506,1554237,1988265,2377117,1769129,494366,113622
"1997:Q3","ageunder40",3392787,5249264,1696454,698651,501597,1082538,537980,732045,1856477,1248819,582721,24937
"1997:Q4","age70plus",6916925,7107534,1747184,330263,1437226,1076418,550515,1965928,190608,106914,33620,50074
"1997:Q4","age55to69",11739786,12669124,2601526,729126,2591035,3059549,1328403,2359485,929337,622378,206767,100192
"1997:Q4","age40to54",11430413,13838656,3334804,961028,2264314,3676706,1593011,2008793,2408243,1779808,505454,122981
"1997:Q4","ageunder40",3413466,5286165,1648780,697610,520224,1094992,566101,758458,1872699,1245138,598324,29236
"1998:Q1","age70plus",7256997,7459462,1780631,326036,1660182,1138042,560260,1994312,202465,119476,29999,52990
"1998:Q1","age55to69",12367053,13315970,2648055,738821,2995425,3149779,1384995,2398895,948918,643394,203963,101561
"1998:Q1","age40to54",11954439,14383608,3409649,972712,2505823,3821489,1626105,2047830,2429169,1798113,501598,129458
"1998:Q1","ageunder40",3590467,5458584,1673215,702567,578789,1165292,587316,751405,1868116,1248507,588483,31126
"1998:Q2","age70plus",7385665,7597118,1847299,327198,1683142,1161291,559573,2018615,211453,121072,32884,57497
"1998:Q2","age55to69",12643438,13627208,2710773,754109,3058239,3238570,1377671,2487845,983770,663770,216358,103641
"1998:Q2","age40to54",12105035,14585597,3469446,986188,2562487,3838228,1633839,2095409,2480562,1833996,514178,132388
"1998:Q2","ageunder40",3648530,5552720,1713159,700260,599011,1183940,606071,750279,1904191,1269299,604325,30567
"1998:Q3","age70plus",6997646,7216614,1783224,323974,1440043,1114111,562847,1992414,218968,126630,34786,57552
"1998:Q3","age55to69",12424573,13436247,2662083,746657,2665464,3331083,1408092,2622868,1011674,685790,225881,100004
"1998:Q3","age40to54",12111415,14637328,3697305,1043723,2363053,3727785,1656479,2148984,2525913,1866182,523944,135787
"1998:Q3","ageunder40",3673089,5607063,1826645,682416,563951,1128602,628269,777180,1933974,1286238,616107,31628
"1998:Q4","age70plus",7786707,8005166,1915197,330604,1784773,1223839,592917,2157836,218458,124369,36940,57150
"1998:Q4","age55to69",13058903,14087604,2806754,769043,3212920,3316221,1461841,2520826,1028702,696145,230306,102251
"1998:Q4","age40to54",12616018,15217502,3701625,1027028,2656406,4030643,1656006,2145795,2601484,1919997,543149,138338
"1998:Q4","ageunder40",3759481,5740884,1791144,707124,630072,1220090,590320,802135,1981404,1316932,630878,33594
"1999:Q1","age70plus",7809438,8020330,1911551,330222,1792040,1248207,600203,2138107,210892,117325,34263,59304
"1999:Q1","age55to69",13022782,14056739,2820530,764730,3175473,3305204,1465603,2525198,1033957,700630,227321,106006
"1999:Q1","age40to54",12939124,15600464,3861212,1051564,2645619,4180694,1662832,2198543,2661340,1972071,552355,136914
"1999:Q1","ageunder40",3772005,5778783,1832821,714791,634998,1236398,569348,790426,2006778,1346649,628459,31669
"1999:Q2","age70plus",8131312,8346364,1989075,338170,1983281,1295226,623863,2116749,215052,113470,34913,66669
"1999:Q2","age55to69",13341894,14401273,2917856,779750,3453946,3312580,1477824,2459318,1059379,710951,229803,118625
"1999:Q2","age40to54",13294165,16032567,3938532,1058757,2806641,4358832,1678969,2190836,2738401,2028860,568845,140696
"1999:Q2","ageunder40",3781286,5831246,1831276,728193,675989,1267180,548117,780489,2049960,1379918,638020,32022
"1999:Q3","age70plus",8006651,8226528,1980969,345213,1886959,1245035,653067,2115284,219877,115181,37039,67656
"1999:Q3","age55to69",13219362,14303342,2935783,779582,3242467,3339777,1544264,2461469,1083980,729478,234098,120403
"1999:Q3","age40to54",13516802,16332981,4142148,1100657,2705038,4414456,1740407,2230276,2816179,2090213,588278,137688
"1999:Q3","ageunder40",3737471,5835542,1896430,725281,661938,1214313,542314,795266,2098072,1416352,652479,29241
"1999:Q4","age70plus",8848080,9105348,2062598,349660,2338674,1356600,675542,2322276,257268,136138,41174,79956
"1999:Q4","age55to69",13969330,15094681,3029587,793271,3957316,3378014,1591121,2345372,1125351,750335,233993,141023
"1999:Q4","age40to54",14204844,17081705,4221234,1101786,3111182,4652683,1771656,2223164,2876860,2123094,608192,145574
"1999:Q4","ageunder40",3977073,6101810,1904024,746405,756918,1294110,525244,875110,2124737,1424908,670263,29566
"2000:Q1","age70plus",8960823,9259252,2120479,358765,2494065,1395595,683006,2207342,298429,160718,40796,96915
"2000:Q1","age55to69",14442992,15604584,3120765,803727,4168776,3463231,1596625,2451460,1161592,768237,223774,169581
"2000:Q1","age40to54",14775532,17696255,4417133,1130293,3245283,4769638,1802818,2331090,2920723,2144672,618003,158048
"2000:Q1","ageunder40",4059035,6184539,1973060,755143,794353,1298970,521847,841167,2125504,1423105,671191,31208
"2000:Q2","age70plus",8836471,9139762,2201651,370906,2352091,1384328,693192,2137595,303291,167267,44445,91579
"2000:Q2","age55to69",14314696,15493153,3226438,817514,3883454,3504226,1609455,2452067,1178457,788069,227944,162445
"2000:Q2","age40to54",14872831,17866175,4592413,1157637,3111876,4812383,1838103,2353762,2993344,2200141,639956,153246
"2000:Q2","ageunder40",4010813,6182912,2040078,758655,774009,1266463,516533,827174,2172099,1453627,689426,29045
"2000:Q3","age70plus",8943400,9260431,2197164,374201,2354817,1400237,727338,2206674,317032,174482,50430,92120
"2000:Q3","age55to69",14444378,15651914,3258236,813692,3849965,3570940,1734525,2424555,1207536,808348,235254,163935
"2000:Q3","age40to54",15266908,18339710,4854740,1199060,3102136,4895658,1909052,2379065,3072802,2255259,666339,151204
"2000:Q3","ageunder40",4061062,6286939,2139401,761231,777409,1246458,509494,852947,2225878,1483722,715050,27106
"2000:Q4","age70plus",8882584,9189339,2330341,390796,2044644,1356321,755843,2311394,306755,168357,56836,81562
"2000:Q4","age55to69",14309168,15521800,3412727,835870,3303155,3600954,1803390,2565705,1212633,816920,246264,149448
"2000:Q4","age40to54",15140925,18294451,4952513,1214662,2794524,4896539,1955000,2481212,3153526,2313424,694969,145132
"2000:Q4","ageunder40",3907738,6194981,2164430,760428,713061,1177117,499992,879953,2287242,1518083,743197,25962
"2001:Q1","age70plus",8840130,9132994,2495533,403863,1810509,1306868,790007,2326215,292864,169824,55531,67509
"2001:Q1","age55to69",14336199,15533611,3615347,848573,2899293,3621579,1855990,2692830,1197412,827219,241855,128338
"2001:Q1","age40to54",15175627,18378330,5187688,1239606,2536515,4850758,1973176,2590587,3202703,2361659,707904,133140
"2001:Q1","ageunder40",3837135,6146152,2284258,754690,654161,1082486,481704,888854,2309017,1542658,744434,21925
"2001:Q2","age70plus",9189900,9468994,2539869,405680,1993189,1377647,825374,2327236,279094,156340,55344,67410
"2001:Q2","age55to69",14749677,15973143,3693339,849956,3183155,3656185,1903737,2686771,1223466,847455,248202,127809
"2001:Q2","age40to54",15586735,18894671,5369554,1259077,2693150,4990920,1976077,2605892,3307936,2452122,727175,128639
"2001:Q2","ageunder40",3836808,6216864,2338148,764066,690078,1097843,454382,872347,2380056,1606284,753527,20244
"2001:Q3","age70plus",8856802,9186388,2547372,411461,1651169,1321896,855547,2398944,329586,182768,58010,88808
"2001:Q3","age55to69",14384402,15678145,3733032,845816,2606577,3706355,1955304,2831061,1293744,887021,244679,162044
"2001:Q3","age40to54",15439273,18834851,5601882,1300173,2322287,4924974,1986187,2699348,3395578,2506938,746170,142471
"2001:Q3","ageunder40",3676953,6098020,2421012,753863,604459,992977,428795,896914,2421067,1633774,765493,21800
"2001:Q4","age70plus",9526896,9806291,2618648,431660,1876700,1427478,872641,2579164,279395,141142,68929,69324
"2001:Q4","age55to69",14973077,16262735,3902902,875866,3019563,3819842,1954981,2689580,1289658,884025,274281,131352
"2001:Q4","age40to54",15636883,19116887,5668889,1291465,2574312,4966770,1973820,2641631,3480004,2600064,759534,120406
"2001:Q4","ageunder40",3770118,6276736,2463553,765269,644046,1027102,433959,942807,2506617,1699704,789084,17830
"2002:Q1","age70plus",9665282,9973324,2714818,450872,1870098,1466329,880214,2590992,308042,166921,73733,67387
"2002:Q1","age55to69",15419981,16748281,4101499,901928,3044418,3992803,1955762,2751870,1328300,924101,273428,130771
"2002:Q1","age40to54",15682277,19202758,5721064,1278474,2597131,4969207,1987562,2649321,3520481,2650728,753110,116642
"2002:Q1","ageunder40",3767569,6288794,2497219,766998,632691,1015770,451225,924892,2521226,1720658,783244,17323
"2002:Q2","age70plus",9367125,9693798,2801812,476436,1655598,1429737,894435,2435780,326674,184820,82795,59059
"2002:Q2","age55to69",15677982,17050557,4300077,932025,2724524,4142537,1966962,2984432,1372576,969071,283748,119757
"2002:Q2","age40to54",15406437,18992452,5767814,1276342,2406048,4797690,2017825,2726734,3586015,2723294,757158,105564
"2002:Q2","ageunder40",3522155,6092878,2514857,758169,573865,924292,474348,847347,2570723,1761944,793943,14835
"2002:Q3","age70plus",9081475,9402591,2778333,496034,1300943,1392528,909153,2525599,321115,177353,89198,54565
"2002:Q3","age55to69",15440140,16857243,4401613,944972,2168481,4305412,1986586,3050179,1417102,1004204,299308,113590
"2002:Q3","age40to54",15029284,18709399,5965340,1303564,2048770,4601159,2050608,2739957,3680115,2822520,761429,96165
"2002:Q3","ageunder40",3376443,6020765,2602493,746199,479281,824024,497143,871624,2644322,1829543,801673,13106
"2002:Q4","age70plus",9465339,9795054,2778810,507880,1377414,1472304,930591,2728056,329715,178515,97647,53553
"2002:Q4","age55to69",15841352,17315013,4508800,956072,2333771,4450779,2027959,3037631,1473661,1044761,315262,113638
"2002:Q4","age40to54",15290824,19065558,6137428,1311071,2163191,4619042,2082873,2751952,3774734,2916389,768864,89481
"2002:Q4","ageunder40",3478014,6196932,2693592,751183,487907,840559,516319,907371,2718918,1891462,815236,12220
"2003:Q1","age70plus",9481141,9820508,2893213,525946,1270757,1469496,947035,2714060,339368,180678,99615,59074
"2003:Q1","age55to69",16147468,17670018,4717497,980815,2188454,4568575,2101275,3113402,1522549,1080222,319337,122990
"2003:Q1","age40to54",15208213,19059252,6167883,1292688,2075927,4618482,2139544,2764728,3851038,3000102,763334,87602
"2003:Q1","ageunder40",3421274,6184336,2719029,750144,453827,814716,545011,901610,2763063,1944329,806837,11896
"2003:Q2","age70plus",9921521,10308124,2956306,539911,1525087,1547069,960558,2779193,386603,191054,106125,89423
"2003:Q2","age55to69",16919005,18561103,4877981,1001133,2657376,4699886,2128104,3196623,1642098,1140163,332511,169424
"2003:Q2","age40to54",15724443,19704652,6275112,1284061,2396388,4760529,2186426,2802135,3980209,3111595,768116,100498
"2003:Q2","ageunder40",3541200,6391398,2786046,760990,503686,867493,579857,893327,2850198,2020686,815178,14334
"2003:Q3","age70plus",10056998,10474802,2947817,553698,1612200,1577120,978961,2805005,417804,221717,115267,80820
"2003:Q3","age55to69",17279557,18988899,4980450,1012593,2848063,4811928,2160658,3175207,1709342,1207541,342481,159319
"2003:Q3","age40to54",16027931,20095945,6483455,1301070,2524489,4786604,2240607,2759720,4068014,3202276,774093,91645
"2003:Q3","ageunder40",3628910,6546202,2896729,763510,511044,865919,620288,888712,2917291,2076332,827834,13126
"2003:Q4","age70plus",10622486,11038793,2978379,567994,1825834,1660530,993236,3012820,416307,216354,122218,77736
"2003:Q4","age55to69",18012707,19772367,5154938,1030653,3257275,4957522,2182397,3189582,1759660,1246603,358754,154303
"2003:Q4","age40to54",16530478,20710021,6659372,1305072,2785098,4898066,2288801,2773612,4179543,3305099,781892,92552
"2003:Q4","ageunder40",3751745,6755497,2953855,773946,542966,912454,658073,914203,3003753,2146824,840068,16860
"2004:Q1","age70plus",11224298,11660688,3106885,590150,1923372,1719654,1014825,3305802,436390,227723,124902,83764
"2004:Q1","age55to69",19260735,21073585,5389546,1059609,3471131,5160006,2265843,3727450,1812850,1286847,361054,164949
"2004:Q1","age40to54",17048658,21299926,6850731,1308771,2922776,4895963,2361723,2959962,4251268,3382268,777047,91953
"2004:Q1","ageunder40",3881311,6924615,3096663,779228,548910,908272,697229,894313,3043304,2192859,833468,16976
"2004:Q2","age70plus",11205224,11681387,3103023,604650,1874563,1773885,1056408,3268857,476162,255539,130672,89951
"2004:Q2","age55to69",19538886,21441171,5524375,1069738,3435637,5339379,2397768,3674272,1902285,1358538,368180,175567
"2004:Q2","age40to54",17362361,21718133,7163916,1338689,2913980,4884787,2486825,2929936,4355772,3486028,778376,91368
"2004:Q2","ageunder40",4003483,7117873,3258202,782033,525989,903231,759814,888604,3114391,2260136,837311,16944
"2004:Q3","age70plus",11479038,11965993,3267673,623233,1853447,1807532,1095989,3318119,486955,263970,138946,84040
"2004:Q3","age55to69",20320948,22288321,5855937,1094444,3445465,5553239,2528432,3810804,1967373,1413838,384380,169156
"2004:Q3","age40to54",17581975,22043670,7332835,1327919,2942206,4850693,2622055,2967961,4461695,3594105,788120,79470
"2004:Q3","ageunder40",3985130,7186111,3316630,782241,510436,881007,824027,871770,3200981,2333490,853430,14061
"2004:Q4","age70plus",12048085,12569596,3355116,618153,2031679,1873342,1143829,3547478,521511,278716,139678,103117
"2004:Q4","age55to69",21053555,23159162,6051924,1117841,3777680,5735071,2633279,3843367,2105607,1511216,400323,194068
